coffee_shop_name,full_review_text,sentiment
Coffee Shop 3,Stopped in for a quick pit stop to get out of the heat. Found out Apanas had only just opened. The staff was so friendly and nice. Great humor and indulged us in some conversation. Selection of beers is great. Coffee is good. Appreciate all the non-dairy milks on offer. Highly recommend!,1
Coffee Shop 3,What an awesome little cafe and beer bar! Aamil the owner and Tony the beer manager were so friendly! And the tap list was on point !!,1
Coffee Shop 3,"Apanas is definitely my favorite coffee in the north Austin area. Best drips in town! Mix that with great beer, sandwiches, fresh juices and great people, you get Apanas. Now it's in S Austin! Perfection.",1
Coffee Shop 3,"My family came here for afternoon drinks. The environment was very friendly and the service was wonderful.  The bartender was. Wet knowledgeable about the beers they had on tap. The noise level was pleasant, with the exception of some odd music choices. It seems to be a great place to go for a beer if you want to be able to hear each other talk.",1
Coffee Shop 3,Good selection of local Austin area craft beers and coffee drinks. The location is brand new so everything is very clean and modern. Staff was friendly and helpful as well.,1
Coffee Shop 3,"The staff was extremely friendly and welcoming. I just had a latte on my way to a meeting, but this would be a great place to do some work. They also have several local drafts on tap.",1
Coffee Shop 3,Really enjoying a pour over coffee and the delightful staff. Looking to come back here later to try out all the beers on tap!,1
Coffee Shop 3,First to Review We've enjoyed the Domain location.  Excited it's coming to SoCo!!,1
Coffee Shop 29,"I was craving smores all day and finally decided to come here with my boyfriend before we began an entire night of studying.  The atmosphere is a great place for a date as it has a very cozy and intimate vibe. They also gave a good amount of marshmallows for the two of us. The smores were good- however, nothing too special, just the average roast it yourself by the fire with chocolate and graham crackers. Because it was generic, the price could be a bit lower for this treat on the menu (we paid $7- the price of many entrees around Austin). I assume you are paying for the experience. My cravings were, on the other hand, satisfied.  This place is great to visit occasionally- especially late at night because they offer lots of alcoholic drinks, coffee, and snacks. Fast wifi was also a plus here for us.",1
Coffee Shop 29,"Listed in ATX The vibe in here is good, but  a place that still sells cigarettes deserves a couple of stars knocked off, but my lower star review isn't just for that reason.  I visited at 7 pm on a Saturday night and we waited at the bar for five minutes while bartenders just ignored us despite not being busy. The seating is comfortable and appreciated, but either people are supposed to bus their own tables but there's no signage around that, or the staff who again, wasn't busy, didn't bother to bus them and everyone instead had to sit down with other people's trash on the tables.",0
Coffee Shop 29,"This is based on experiencing multiple sides of Halcyon, the coffee and the cigar experiences.  The coffee was a decent experience, but still underwhelming when compared to other options close by. I tried both a macchiato and an americano. The macchiato would be more accurately described as a dry cappuccino. I should have known I was in for a lackluster experience when I asked for a ceramic demitasse and was told I would get it in a to go cup. The quality of the espresso extraction was also lacking with an off flavor that makes me think it was pulled a little on the short side and they tried to cover it up with extra foam. The Americano suffered a similar issue as the macchiato with the espresso flavors. It was drinkable, but definitely not something to order again. If I end up here again, I'll definitely avoid espresso based drinks.  The cigar experience was probably the biggest letdown. The humidor was adequate although quite small with a very limited selection but it was a decent selection so nothing wrong there. My complaint comes from their pricing ($13 for an Arturo Fuente Short Story) coupled with their solution for lighting the cigars - paper matchbooks. I'm glad I carry a cigar punch on my keychain because I'm a little worried how the stick would have been cut otherwise. I'm guessing that cigars definitely aren't a big part of their business, but at least having 1 proper butane lighter available should be a necessity for anyone trying to sell cigars so that matches can be avoided. If I'm expected to bring my own lighter, I might as well just bring my own cigar as well.  In general I definitely wasn't impressed by any part of my visit. I may give them another try at some point in the future, but it definitely won't include another trip to the humidor.",0
Coffee Shop 29,"Heard good things about Halcyon, so I was glad I was able to stop in for some coffee one morning last week. The Thai iced coffee caught my eye so I ordered it. It was delicious! Very rich flavor and extremely satisfying, especially on a scorching hot day. I only wish Halcyon were closer to me so that I could have the Thai iced coffee whenever I want. The coffee shop also has an interesting, and very comfortable, atmosphere.  Taste | 5 Atmosphere | 4 Presentation | 3 Service | 3 OVERALL | 4.5",1
Coffee Shop 29,"Updated review 4 check-ins So, I popped out of the relationship I was in when I first wrote my review. And since that delegation have been back to Halcyon numerous times.  Pleased to report that my love of this place was not tainted by the rose colored glasses of my former relationship.  Yes, seating here is going to suck. It's hit or miss when you come in. But on nights where you need to stay up late cranking in work and in order to not fall asleep doing so---you need commotion, possibly a loud band and a decent hustle and bustle around you----Halcyon is the right place. I love that you can roast marshmallows here. I love during the right season there's like 10 different spiked hot chocolates to choose from, and I love that you have your choice of coffee or spirits.  Love this place. The employees are awesome, the bathrooms are clean, and just remember....be aggressive when you see a seat free up!",1
Coffee Shop 29,"Consistently disappointing. I'm speaking about the service, not the food or the quality of coffee (though both are rather mediocre). I can think of very few instances where a barista or bartender or server has been outright cruel to my face. Sadly, the tall dark-haired male behind the bar tonight was really truly... a jerk.",0
Coffee Shop 29,"Nice bright, modern bar and cafe located in downtown Austin.  I came for breakfast and ordered the Overnight French Toast with a Cappuccino. I was a bit confused that despite being ""eat in"" my cappuccino was made as to-go. But it was alright. The french toast isn't your traditional french toast, it's actually pretty dense...more like a bread pudding construction. But it was still very good, I actually enjoyed the more dense, cakey texture.  All in all, it was a good breakfast. There's no rush on the tables and the atmosphere is just fun and lively! French toast Panoramic",1
Coffee Shop 29,"The food here was delicious. They have a beautiful selection and the location is open and comfortable. I arrived for breakfast and got a cream cheese bagel with salmon! Yum! The coffee was A-OK and... Jeez... What a beautiful selection of drinks and food. Such variety! This is a great place to come during your morning work routine, or for a date, or for a reunion with an old friend! Yay!  Why didn't I give it five stars!? They were filming a movie! And, no, it wasn't cool. It was bothersome and it seemed to make the service... Less attentive. I know this may seem like a grumpy review, like, darn you kids and your fancy Polaroid cameras!!! But it really was annoying. The cashier wasn't the most polite guy. I didn't know you were supposed to order up front first (you order up front first!). And he kinda treated me like I was an idiot. It was not welcoming... It was more like, ""oh you DON'T come here all the time?! Well allow me to make you feel like a lesser person."" Yuck. If I wanted judgment I'd go to Burger King and order a pizza. Filming a movie! Set in a restaurant?! I bet it's thrilling!!! (Sarcasm) Yum!!!!!!",1
Coffee Shop 29,"2 check-ins Halcyon is like that sweet spot coffee joint, you know?  Like you have to go when you're in the area even if you don't want coffee at the time.  And if you don't want coffee you can have adult beverages, (there's a nice long bar), buy cigarettes ( I don't smoke but they have a huge wall of packs) buy cigars, (they have a humidor room!!!)and even delicious desserts. Like the smores- which is a must, they give you a little gas flame thing and you can melt your own marshmallows. Great Austin-y joint if you want to take your out of town friends...great place to chat and even to work. inside and outside seating. Parking is...well, whatever you can find! Vanilla latte Humidor room.",1
Coffee Shop 29,"Ordered a $4 egg panini and a $2.50 cup of coffee. When I checked my credit card statement, they had charged me $9.74. No idea what happened there.  Brusque service at the counter. Not many food options.  Coffee was good. Egg panini was ok, but needed more sauce of some kind on it. Interior space was very Austinish with a variety of places to sit.",0
Coffee Shop 29,"Weird service and one of the guys had really off social queues for customer service. When you approach a counter you expect the person serving to ask how they can help, or what they can get for you, or how it's going, etc - But he just kinda stared at me waiting for me to say something. Seems like a lot of kids come to hang out here. The s'mores seem like a cool deal but in the end you get basically two s'mores sandwiches if you're sharing and it's nothing special, the novelty of making your own s'mores in a coffee shop wears off quickly. They forgot two of our drinks because one of their bartenders basically just walked away so I had to ask for it. Didn't really eat anything else, but I'm sure they have other cool stuff to eat. I'm okay with modern coffee shops and it seemed pretty Austin-y but this place just didn't vibe with me that well.",0
Coffee Shop 29,"I have tried Halcyon a few times and have consistently had a good experience. The s'mores (what they are known for) are fun but a little overpriced for what you get. During my most recent stop here, the graham crackers were slightly stale. I also wish the marshmallows were a little bigger!  Now for the good. This place has an incredibly mellow/relaxing vibe. It is great for people watching or just stopping in for a drink/coffee. I have not tried their alcoholic drinks, but their coffee is delicious! The customer service here is solid, and it usually isn't too crowded to find seating.",1
Coffee Shop 29,I loved how friendly the staff were here! And it's awesome for people watching and chilling out. The prosciutto Flatbread was delicious! Funky wall at art at Halcyon,1
Coffee Shop 29,"Came for some Sunday s'mores and coffee. I got the Guatemala pour over which was strong, and delicious. Nice seating areas. There were lots of younger couples/students here. Not a problem, just an observation. The s'mores were a fun experience. Definitely worth bringing a friend here if they are visiting to have a cup of coffee and a catch up chat before going about your day. 4 stars though because other chocolate options would have been appreciated. I know Hershey's are original, but the choice would have been nice.",1
Coffee Shop 29,"Pretty neat spot for late night coffee/beer/dessert downtown. I came on a Monday night and they were still hopping in the late night at around 11pm. It was world music night and about 10 different people came to jam out on an array of different instruments, playing music from India, the Middle East, Spain, etc. Everyone together. They were great and people in the audience started dancing. Totally unexpected and totally an element of why Austin is so amazing to create spaces for this to happen and in such unexpected places.  Had a great time. Nice folks at the bar.",1
Coffee Shop 29,"This spot is literally perfection - smack dab in otherwise dirty downtown. A modern interior with tons of intimate couch seating, or traditional bar type seating if you prefer. This place is the perfect pitstop. We arrived here on Friday night and ordered drinks and 'smores. I love the coffee meets dessert meets drinks aspect here, it's refreshing compared to the rest of the dirty 6.  The only thing that's a bit gross is the fact that their restaurant is open to the public and we saw the most random people walk in and use their bathroom which kinda marred the vibe a bit.  Otherwise, I love everything about this place - I'm sure it makes for the perfect daytime brunch and coffee spot as well! A must-visit if you're in Austin!",1
Coffee Shop 29,"What a cute place!  I heard so many good things about their s'mores, and I was in such a s'mores kick so I had to try it out.  I can't say it worked perfectly, and made my marshmallows nice and crisp and gooey on the inside, but It tasted fine!    Their coffee is also very delicious.  I love Austin coffee anyways.  Their beans are so aromatically wonderful.  Great place to go to with a group, or even alone!",1
Coffee Shop 29,Great place - definitely hand pour coffee - if you don't like black you must try this one black no sugar no creamer etc. was a fun chic place to hang out at.,1
Coffee Shop 29,"A friend recommended that I try Halcyon while I was in Austin and I'm so glad I did! My barista was actually from the same town I am, which was absolutely insane to me because it's over 500 miles away! This coffee shop is in a great location and not too far from anything! I ordered an iced latte and my husband got a chocolate frappe and both were excellent! Halcyon has a full bar, so you can add a shot to any drink you purchase. The ambience is awesome, and there is a ton of comfy seating. Their art is mostly from local artists and right now they have huge glitter paintings of celebrities and I almost emptied out my savings account for one of them, but you can't exactly fit a 40x50 canvas in a carry-on bag.",1
Coffee Shop 29,"Listed in Austin Coffeshop Bucket List This is my go to when I am late night raving on 4th.  It can be a bit packed, the baristas a bit pretentious, and the wait time a bit too long...but you are in downtown ATX, kiddo and you gotta learn that this is the norm somewhere so it might as well be where they have ""DIY s'mores"" and killer Thai Iced Tea (w/a shot of espresso, it is DIVINE!) and is one of the better ""after all the bars close"" people watching perches!",1
Coffee Shop 29,"A date night place if I've ever seen one before. It had a distinct hipster-y vibe and it's probably a place you'd expect to see in Austin. The guy we were getting advice from at Berry Austin suggested that we come here for ""the best hot chocolate and s'mores in town"". Since we were pretty much done with alcohol at this point, we stopped in for a bit.  It's pretty cute and I think the s'mores are a unique and excellent idea. Basically they bring a lighter, light it for you, and you roast your s'mores over a little fire. Yum! I haven't had s'mores in a long time. There's only enough for about two of them a piece, so make sure you savor every bite!  I ordered the peanut butter hot chocolate. I thought it was okay, but the peanut butter was being overruled by the chocolate and the hot temperature from the drink. Note to self: peanut butter in a hot drink doesn't seem to mix very well with its contents. I tried scooping the peanut butter out with my straw and almost gagged on the remnants of the peanut butter. Bleghh.  Well, that minor detail aside, I would recommend taking your bae here and showing her how manly you are by not starting your marshmellow on fire.",1
Coffee Shop 29,Very nice a clean setup. Food was very good for a light breakfast. The French toast was just as good as mother made. Great morning breakfast in Texas.,1
Coffee Shop 29,"I've been coming to Halcyon for years, every trip I take to Austin. I've always been a fan of the cute and cozy furniture, the fact that they have alcohol, food AND coffee, and that the atmosphere was chill.  But this last visit was all kinds of disappointing. I would love to blame it on the fact that I was extremely hungover, but I was the only one that was and everyone else was pretty bummed out by the time we left.  We walked in as a group of 6 girls. We ordered individually, food and drinks. It took 20 minutes for the first girl's food to come out. It was just a sandwich. Then another 20 for the next plate. By that time the first girl had finished eating. 10 minutes later, two other plates came out. Followed by two more, another 10 minutes later. It was a ridiculous amount of time for extremely easy food to prepare.  On top of that, the food was inconsistent. My side salad didn't have a dressing, but two other girls' did. Two people ordered the chicken pesto sandwich, but they looked different. One was missing what looked like a sundried tomatoe type of sauce. The food tasted mediocre, at best. At least it was something in our stomachs. But the most laughable thing was the egg panini with sausage. I posted a picture. Literally one sausage patty cut in half, for the entire sandwich. We were so done with the whole experience that we just laughed it off.  There are so many other local coffee shops in Austin that likely won't be returning to Halcyon for a while.",0
Coffee Shop 29,"Halcyon is a really nice place if you're looking for an edgier place to chill with some friends on a late night for coffee or dessert.  It's most known for the smore's - they give you a small fire, graham crackers, chocolate, and marshmallows to roast yourself right there in the cafe. I'm not a huge fan of smore's, and it is a  bit pricey here, but I do like the environment here, and the fact that it's open quite late.  The chocolate cake is really decadent, so if that's what you like, I recommend trying it! I haven't had much of their other food, but they offer a lot of snacks. Unfortunately, they don't serve food after around 11 PM, I believe.  For people just visiting Austin, I think there are better places to get dessert, coffee, and alcohol, so Halcyon isn't one of my favorite places to go. But if you're already downtown, or live in Austin, definitely check it out.",1
Coffee Shop 29,"The bartender (Kiki) with the big black hat was amazing!!!!! She had such amazing vibes and she really gave us top notch service!!  -jared sex toy boy  -----  When you come downtown, make SURE you stop at Halcyon. Its a cute little bar across from the gays. Say hi to my girl Kiki! Shes fab, famed, and goiiigeous.  Ask her for the special. You'll be in luck ;)  - jetGlobal",1
Coffee Shop 29,Very tasty coffee drinks. The avocado toast is underwhelming but the turkey brie sandwich is amazing!,1
Coffee Shop 29,"Love, love, love Halcyon. My office is nearby so I'm a regular there for coffee and coffee drinks. The coffee is good and the specialty drinks are varied and terrific. What really makes Halcyon great though is their wonderful staff. Just a great bunch of people that are super friendly and make everyone feel welcome. Caffeine junkies should ask for the Quad Latte. Also, the breakfast tacos are fantastic. Excellent place to day drink as well for those so inclined.  Great place for tourists to get their bearings on a visit since you're in the warehouse district and close to Congress and Sixth. My personal favorite of the many downtown coffee shops.",1
Coffee Shop 29,First time here. I just had the most delicious brownie and most incredible latte that changed my life!!! All i got to saw is WOW!!! The atmosphere is so comfy and free wifi. What else does anyone want!!! Location is perfect too.,1
Coffee Shop 29,"So many issues here... 1.) the service was horrible and it took forever to get our food 2.) one member of our party did not receive her food and when we asked about it, they claimed that ""she cancelled her order."" FALSE 3.) they finally did bring one portion of her food, but forgot the other and we finally requested a refund. 4.) they gave us a sheet of paper that said ""cancelled order""  when we asked if the card would be refunded they said ""um pretty much"".   What does that even mean?!? 5.) the staff was rude 6.) the food was not good at all",0
Coffee Shop 29,"3 check-ins As much as I love your coffee shakes and your table side smores, doesn't justify your employees acting rude towards customers. You have one job and one job only and that is to deal with customers and ring them up. If you can't be friendly with the customers then you shouldn't be working here.",0
Coffee Shop 29,"3 check-ins The Good: This place is pretty consistent in everything it offers. Good coffee, vibe, people, service, etc. It's not you're usual coffee shop. On any given night you can find live music, smoke hookah or roast some marshmallows and make s'mores.  The Bad: as in most dt locations if you're looking for a work-place or a stop-and-go coffee this is not a easy place to stop at, unless you live downtown. Parking around this area is not easy, but not impossible.",1
Coffee Shop 29,"I've only been to Halcyon a few times in the company of friends who knew some of the bartenders/baristas. Based on those experiences, service and the price of our cocktails was quite reasonable. Absurdly reasonable.  Nepotism aside, I really enjoy the environment at Halcyon and the enormous selection of drinks they offer. It's hard to beat sitting outside on a pleasant fall day and people watching. I've never gotten the S'Mores before, but it definitely looks like quite a fun thing to do and would be perfect for a date.",1
Coffee Shop 29,"Coffee was great - had an iced latte with an add shot and coconut milk. Very satisfying for that coffee craving. Place also serves food, alcohol and cigars. Bathrooms were clean, too.",1
Coffee Shop 29,"Hipster coffee house, spirits and smokes. Had to check it out.  We had lunch here and went the boring route of just getting PG versions of the coffee. Although the espresso martini was tempting me.  The soy latte was very nice. My husband had the pour over coffee which was very good!  For lunch, I had the walnut apple salad. It was the perfect size and very nice. My husband had the Elvis - a PBJ with bacon, banana and honey. They classify this as a ""snack"", but it certainly can be had for lunch. He would have licked his plate if I allowed him.  Halcyon is a cool place with a cool vibe - quintessential ""Austin"". I need to come back and try one of these espresso drinks. A soy vanilla latte The apple walnut salad - very yummy! See all photos from Suann G. for Halcyon",1
Coffee Shop 29,"This place was good, but not great. The positive was the location, they had a lot of seating and the outdoor seating is great for watching people and traffic. I ordered the turkey Brie sandwhich. The salad was good, the greens were very fresh. The sandwich was good...but not great. I am a huge Brie fan and I couldn't even taste it. But for a lunch sandwich, it was good. Make sure you have time to wait though, it was about 20 minutes!!!! The place was extremely busy starting around noon. We didn't try the coffee, we went around the corner to caffe Medici!!",1
Coffee Shop 29,"Amazing lemon drop martini. Wonderful vibe. I am not a big fan of the food, but I still have to try the smores :)",1
Coffee Shop 29,Would have been a cool place but the bartender poured absolute vodka instead of grey goose then tried to hide it. SMH.,0
Coffee Shop 29,"PERFECT DATE PLACE!  This is my go-to place for a date and I definitely recommend. We always order the s'mores and it is so much fun. They bring you the s'mores kit which is the marshmallows, hershey bars, and graham crackers and a mini fire stove so you can roast your own marshmallows! The atmosphere is super chill. I've been when they've had a live musician. It isn't too loud which is good because you can actually talk to who you're with. They have couches and tables and tallboys. It's across from all the gay bars and next door to Cedar Street Courtyard which are both fun spots to check out after you enjoy your s'mores.",1
Coffee Shop 29,Not sure why I made such a big mistake by not ordering the s'mores but I think I need to come back and try it.  Came here to meet up with a friend on a Saturday afternoon and it was decently packed but nothing to crazy.  I ordered the Iced Latte and sat down for a couple hours to do some work.  The wifi was nothing to crazy but it did the job.  The overall environment in Halcyon was really nice.  Not too loud but not library silent.  I would highly recommend this place for a ice quite place to work or talk to some friends.,1
Coffee Shop 29,"19 check-ins Ahhh Halcyon. This place is a classic and is definitely a place I'd recommend you checking out, especially if you're visiting Austin. Whether it's during the day or at night post-club/post-bar, this place never disappoints.  The s'mores and drinks are amazing here. I highly recommend you try the espresso martini - one of my favorite alcoholic drinks in Austin! I've also had the Nutella crepe, which was absolutely delectable. I honestly don't think you could go wrong with many of the items on the menu here.  It may seem a little small here, but there's actually a plethora of seating options available. Of course if you come at night, especially during the weekend, it may be a tad difficult to find seating. Fortunately, there's also seating outdoors. S'mores and espresso martinis.",1
Coffee Shop 29,"The wife and I stopped in late night after dinner. I needed a little caffeine before the drive back to our hotel. We stumbled upon Halcyon and it had a great vibe going on. We lucked out and got a little corner area to sit and take in all the action as we had a view of the whole place. Now this review is mainly for the cold brew coffee and the coconut tea that the wife got, as well as the service provided. All was excellent and we really enjoyed the relaxed atmosphere.  It seems like they have some type of s'mores dessert that was clearly popular as we saw it on more than a few tables. I'm sure that they have some other food options, but we really didn't take a look at the menu other than for coffees and teas. We would definitely return and hang out at Halcyon whenever we find ourselves in downtown Austin.",1
Coffee Shop 29,"We got breakfast here to kick off a day in Austin - it was pretty great. Good selection of all the coffee beverages you'd want. Iced coffee was a good - not too bitter, just the way I like it. We also got the Migas breakfast tacos with avocado cream. They were really good, but beware the red salsa - it is extremely spicy. Also enjoyed the overnight French toast. Service was friendly and the place was very quiet and peaceful on a Sunday morning.",1
Coffee Shop 29,"Listed in Pretending to Hook 'Em The way I would describe this place is a Michael Buble song laced with a couple shots of whiskey. All in all, I had a hard time deciding between 4 and 5 stars. Let's be conservative and stick with 4 for now.  AMBIENCE Ohmygosh so romantic!! Red-orange lighting, live music (modified string ensemble with drum and guitar), colorful bejeweled portraits of famous people on the walls (Audrey Hepburn, Lady Day, Snoop Dogg just to name a few), varied seating in and outdoors, stools and couches, and a bar! Very cozy and intimate.  FOOD & DRANK Did I say intimate? How about s'mores for 2? At your table? Honestly this is probably just a thing for first-timers to order but it is still a really adorable and creative concept. My cappuccino came in a giant cozy mug. My friend's latte came in a yellow one! The color was adorable! Milk foam on mine could have been stiffer but the overall taste of the drink was strong and smooth.  SERVICE The baristas were wonderful, fabulous, friendly, and so easy to talk to I honestly didn't know how to go about interacting with them LOL. They addressed me by name and all that jazz.  Overall, I highly recommend this place for even though it is busy, it still creates an intimate atmosphere for whoever you choose to come with. Open late into the night, conducive to deep talks and cute dates. A cafe, with a bit of spice from the bar. S'mores for three! With an americano and peppermint latte in the background",1
Coffee Shop 29,I had the cosmonaut and it was pretty darn good! The vibe is chill and their music playlist was bomb(in a good way). We also ordered the s'mores and it was really fun and tasty too! Too bad we aren't from Austin because Id probably be here all the time if we lived here! Smores!,1
Coffee Shop 29,"Cool place that has Austin written all over it.  Good food, polite service, and excellent coffee.   They even offer their own brand of coffee for sale.   Would certainly recommend this place to a friend.",1
Coffee Shop 29,"What are you in the mood for? Coffee?, wine? Mimosa? Or a cigar? This place seems to have it all...what they don't have is table service, so be prepared to order at the register! Food menu is limited. Bar at halycon.",1
Coffee Shop 29,"OVERALL: great place for a quick bite for dessert on a date!  AMBIENCE: perfect little place to go for a date with mild lighting and couches for you to sit. These couches have very comfortable pillows to make you feel like you're in your own home. There are some corners with couches that give you a lot of privacy also. Sometimes have live music playing which is quaint but not overpowering of the night to where it's all you can hear.  TASTE: we had the smores for 2 people which was about $7. It was your basic Hershey's bar, marshmallows and graham crackers that you could put together from any supermarket but it comes with a small flame to make everything yourself which is cute to share :)  SERVICE: No really waitress, but pay at the counter and they bring it to you. They don't really check up on you until you are on your way out. Staff is nice though! Basic smores for 2 with moist towelettes for the mess! Date night with the private corner of pillows! Super comfy, I thought I could fall asleep there.",1
Coffee Shop 29,"Really needed some coffee around midnight since we flew in on a Friday and were tired from the traveling.  We were really surprised how there was a cafe right in the middle of downtown where the party was happening!  Got an iced latte and it was good.  Very nice espresso with whole milk.  Tried a bit of the soy chai latte and typically I'm not a huge chai fan, but it was some tasty brew!  Didn't try the food, but plenty of people had drinks from the bar also on a Friday night.  The atmosphere is definitely on the cool side.  Outdoor area is great for people watching.",1
Coffee Shop 29,"After a stroll on town lake with a friend in from California, we wanted to grab a cup of coffee and be able to chill out to people watch. I had my dog Nymeria with me as well so I suggest Halcyon because of the seating outside and I've heard people rave about this place. This was a chill day after New years winter day in Austin so the weather was perfect. We parked nearby and my friend waited outside with the dog so I went in to order. The line was about 5 people deep and the inside place was pretty full. One thing that I thought Halcyon did well is the different flavors of hot chocolate. I ordered their special of the day which was Mocha La'orange (mocha with an orange zest) and my friend got their Mayan hot chocolate (spices and cinnamon). I asked about how long the drinks would be so I know about what time to come back inside to grab them, the barista said 5-7 minutes. Usually I wouldn't care but we also had a parking meter ticking for 30 minutes. I came back outside and I loved where we sat because there was heat lamps above to keep us warm. I did notice however where we were were the only place with heat lamps, no where else on the patio. After about 7-10 minutes I went inside and was hoping my drinks would be on the counter. No one acknowledged me and I looked around to see if the people that were ahead of me got their drinks already, not yet either. About 2-3 more mintes pass by and the couple that was infront of me in line finally got their drinks called so I figured ours would be up soon. Turns out I end up waiting another 10 minutes for our drinks. End of the story, took us 20+ minutes to get the coffee drinks, not much people watching was done on my part because I spent all that time inside, my dog got lots of praises for being cute, and we were just a few minutes late back to the truck after the meter ran out.  Dont get me wrong, our drinks were pretty good, but I would not come back here again when there are so many much better service at other coffee shops in town that also serve a good cup of joe.",0
Coffee Shop 29,"Halcyon is a perfect stop for an afternoon coffee or late-night drinks with friends. The vibes, staff and patrons are friendly - a refreshing change of pace from those other manic, packed downtown ATX venues. Grab a local beer with some friends and enjoy this unique venue. True, authentic Austin charm.",1
Coffee Shop 29,"Sometimes Mr. Smidgens like to chill. . You can chill with your friends or choose to chill alone.  Halcyon is the place to make this happen. Soooo, chill. The bar of course!",1
Coffee Shop 29,"Listed in The Attraction of Austin When I checked in here, Yelp asked me, ""Is this place Hipster?""  The answer is DOUBLE YES.  I almost caught myself on fire walking past the mini-grills, as everyone made s'mores on their tables.  Regardless of your feelings toward the Hipster...movement...Halcyon is a fun place.  They have eight different kinds of hot Toddy's!  Eight!  The Buttery Rum is absolutely delicious.  A friend ordered coffee with Bailey's and was happy as a clam.  Their signs were funny - ""Are you hungry? We'll get you drunk. Are you thirsty? We'll get you drunk. Are you lonely? We'll get you drunk.""  The drinks took quite a while to make, so come by if you've time to chill out and aren't rushing somewhere. ""Caffeine, nicotine, alcohol, all the vices in one place.""",1
Coffee Shop 29,2 check-ins What happened to the serving size of the carrot cake. It was a sliver the last two times. Really? :(,1
Coffee Shop 29,"Updated review 3 check-ins Generally enjoy Halycon. Daytime and nighttime. Drinks and snacks are good, especially the Insomniac. I like working on my laptop here but fundamentally believe I shouldn't be forced to buy TWC Wifi because Halycons connection is so bad. Reconsidering my default work spot.  Update: Internet connection seems to be much better! Owner also contacted me on Yelp to apologize. Yay!",1
Coffee Shop 29,Coffee was fine. But I waited 45 minutes for my flatbread order even though it wasn't really busy. After 30 minutes of waiting I asked them if it was almost ready and apparently they totally missed my order.,0
Coffee Shop 29,"We love this place. It's all kinds of coffee, liquor, and food goodness wrapped up in the best vibe ever.  The service is warm and friendly. You are in the South, you know.  The atmosphere is chic and casual. Noise levels are completely perfect for intimate conversation and they have outdoor seating.  We visited multiple times on our last visit to Austin and mostly did coffee and breakfast. Both very tasty. We did come for a cocktail in the late afternoon and the bartender made a concoction that was delectable. The Bees Knees, I believe.  This is a place I recommend frequently to friends visiting Austin. You should go.",1
Coffee Shop 29,"Disappointed that they ran out of french toast when we went, but their panini was very delicious - a must have! Egg panini w sausage and cheese - amazing",1
Coffee Shop 29,Came in for coffee on our way out of Austin.  We all decided to get Vietnamese coffees.  They were so delicious! Even the non coffee-lover we had with us enjoyed it.  Perfect on temperature and sweetness. Vietnamese Coffee,1
Coffee Shop 29,The coffee was great the atmosphere was comfortable. A great spot to be if you want to be downtown and not in a bar or club.,1
Coffee Shop 29,"This place is a cool hang out. The decor in this place is awesome, with great lion artwork on each wall. They have a pretty extensive liquor selection, and they have a pretty wide variety of beers. The only thing not great about this place is they do not have a tap for beers or cold brew coffee. If this place had that I would give it 5 stars. Still a cool place though. All the art in the shop is lion themed Beer and liquor selection",1
Coffee Shop 29,"Cool vibe, great art on the walls and music. There is a full bar, coffee and snacks. Plenty of room to chill and get some work done.  If you think of what has happened to Cecil the lion, then all the pictures of Lions will get another meaning. Like a reminder for us people, that we owe to the Animal kingdom.",1
Coffee Shop 29,"7 check-ins MUST TRY!! Absolutely adore the iced mocha. The iced vanilla latte was also good compared to other places I have tried. For both iced drinks it was $10.28 so it was a bit pricey, but I don't think that will deter me (my poor wallet lol). I didn't really investigate for stamp cards, but I will next time.  The inside was very cozy and had great Austin flare. A good amount of seating ranging from couches, to tables to little pillow bed-ish couches in the corners. I think it's a great place to study or come from brunch. They do have a food menu but the times which breakfast and such are served is limited. I came in for a waffle that I saw on yelp but I came in too late. Coffee barely lasted until the end of the review",1
Coffee Shop 29,"2 check-ins Fun atmosphere and vibe. I ordered a coconut mocha drink that was too sweet until it watered down a bit. A friend ordered a coffee that was just slightly above room temp, while another friend ordered hot tea that felt like it was heated on the surface of the sun. There was little to supplement the hang out experience. Their wifi was abysmal even though the place was relatively empty at the time (I have seen it much more congested). The board games had missing pieces and the restroom door did not lock properly nor was it very clean. Considering the hype for this place, the experience fell short.",0
Coffee Shop 29,"bleh.  A cool concept, cramming a lot of different things (coffee shop, bar, restaurant, patio, etc.) into a very small space. What I've tried (mostly coffee) has been pretty good but the low rating is due to the smoke. You can't get through or even around the place while trying to walk by without breathing in smoke, it's horrible. The ""15 foot"" law is completely and utterly ignored.",0
Coffee Shop 29,"I love going here on a random night out. They have a great selection of coffee and tea! Warning: their drinks are extra hot (as they should be). Not lukewarm like some places. They even have s'mores. I mean, need I say more? It's a great place to take your friends from out of town or a coffee date. My favorite is the earl grey tea there. S'mores!!!!!",1
Coffee Shop 29,"Listed in Favorite Coffee Shops This place was so neat! I've heard so many things about this ""smores bar"" place and it didn't disappoint! We had a party if 4 and order the big platter of smores and 2 glasses of wine! The wait staff was super friendly! We were from out of town and they recommend a few other places to try!",1
Coffee Shop 29,"Friendly service, fun atmosphere and free music. Everything an evening spot should have. They also have outdoor seating and a walk-in humidor! Awesome Ginger toddy. Delicious!",1
